2378,灾害,zāi hài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2379,再三,zài sān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2380,赞成,zàn chéng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2381,赞美,zàn měi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2382,糟糕,zāo gāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2383,造成,zào chéng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2384,则,zé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2385,责备,zé bèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2386,摘,zhāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2387,粘贴,zhān tiē,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2388,展开,zhǎn kāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2389,展览,zhǎn lǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2390,战争,zhàn zhēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2391,占线,zhàn xiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2392,涨,zhǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2393,掌握,zhǎng wò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2394,账户,zhàng hù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2395,招待,zhāo dài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2396,着凉,zháo liáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2397,照常,zhào cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2398,召开,zhào kāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2399,哲学,zhé xué,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2400,真理,zhēn lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2401,真实,zhēn shí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2402,针对,zhēn duì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2403,珍惜,zhēn xī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2404,诊断,zhěn duàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2405,枕头,zhěn tou,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2406,阵,zhèn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2407,振动,zhèn dòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2408,睁,zhēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2409,争论,zhēng lùn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2410,争取,zhēng qǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2411,征求,zhēng qiú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2412,整个,zhěng gè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2413,整体,zhěng tǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2414,正,zhèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2415,政策,zhèng cè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2416,政府,zhèng fǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2417,政治,zhèng zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2418,证件,zhèng jiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2419,证据,zhèng jù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2420,挣钱,zhèng qián,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2421,支,zhī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2422,支票,zhī piào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2423,直,zhí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2424,执行,zhí xíng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2425,执照,zhí zhào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2426,指导,zhǐ dǎo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2427,指挥,zhǐ huī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2428,制定,zhì dìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2429,制度,zhì dù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2430,制作,zhì zuò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2431,智慧,zhì huì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2432,至今,zhì jīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2433,至于,zhì yú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2434,治疗,zhì liáo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2435,志愿者,zhì yuàn zhě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2436,秩序,zhì xù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2437,钟,zhōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2438,中介,zhōng jiè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2439,中心,zhōng xīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2440,中旬,zhōng xún,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2441,重,zhòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2442,重量,zhòng liàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2443,周到,zhōu dao,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2444,逐步,zhú bù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2445,竹子,zhú zi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2446,煮,zhǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2447,主持,zhǔ chí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2448,主观,zhǔ guān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2449,主人,zhǔ rén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2450,主席,zhǔ xí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2451,主张,zhǔ zhāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2452,嘱咐,zhǔ fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2453,祝福,zhù fú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2454,注册,zhù cè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2455,抓紧,zhuā jǐn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2456,专家,zhuān jiā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2457,专心,zhuān xīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2458,转变,zhuǎn biàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2459,转告,zhuǎn gào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2460,装,zhuāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2461,装饰,zhuāng shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2462,状况,zhuàng kuàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2463,状态,zhuàng tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2464,追求,zhuī qiú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2465,资格,zī gé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2466,资金,zī jīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2467,资料,zī liào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2468,资源,zī yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2469,姿势,zī shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2470,咨询,zī xún,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2471,紫,zǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2472,字幕,zì mù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2473,自从,zì cóng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2474,自动,zì dòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2475,自豪,zì háo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2476,自觉,zì jué,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2477,自私,zì sī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2478,自信,zì xìn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2479,自由,zì yóu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2480,自愿,zì yuàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2481,综合,zōng hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2482,宗教,zōng jiào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2483,总裁,zǒng cái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2484,总共,zǒng gòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2485,总理,zǒng lǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2486,总算,zǒng suàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2487,总统,zǒng tǒng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2488,总之,zǒng zhī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2489,组合,zǔ hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2490,阻止,zǔ zhǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2491,祖国,zǔ guó,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2492,祖先,zǔ xiān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2493,醉,zuì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2494,最初,zuì chū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2495,罪犯,zuì fàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2496,尊敬,zūn jìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2497,遵守,zūn shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2498,作品,zuò pǐn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2499,作为,zuò wéi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2500,作文,zuò wén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2501,哎哟,āi yō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2502,挨,ái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2503,癌症,ái zhèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2504,爱不释手,ài bù shì shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2505,爱戴,ài dài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2506,暧昧,ài mèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2507,安居乐业,ān jū lè yè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2508,安宁,ān níng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2509,安详,ān xiáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2510,安置,ān zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2511,暗示,àn shì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2512,案件,àn jiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2513,案例,àn lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2514,按摩,àn mó,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2515,昂贵,áng guì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2516,凹凸,āo tū,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2517,熬,áo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2518,奥秘,ào mì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2519,扒,bā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2520,疤,bā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2521,巴不得,bā bù dé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2522,巴结,bā jie,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2523,拔苗助长,bá miáo zhù zhǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2524,把关,bǎ guān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2525,把手,bǎ shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2526,把戏,bǎ xì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2527,霸道,bà dào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2528,罢工,bà gōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2529,掰,bāi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2530,百分点,bǎi fēn diǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2531,摆脱,bǎi tuō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2532,拜访,bài fǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2533,拜年,bài nián,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2534,拜托,bài tuō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2535,败坏,bài huài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2536,颁布,bān bù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2537,颁发,bān fā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2538,斑纹,bān wén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2539,版本,bǎn běn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2540,半途而废,bàn tú ér fèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2541,伴侣,bàn lǚ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2542,伴随,bàn suí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2543,扮演,bàn yǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2544,绑架,bǎng jià,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2545,榜样,bǎng yàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2546,磅,bàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2547,包庇,bāo bì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2548,包袱,bāo fu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2549,包围,bāo wéi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2550,包装,bāo zhuāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2551,饱和,bǎo hé,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2552,饱经沧桑,bǎo jīng cāng sāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2553,保管,bǎo guǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2554,保密,bǎo mì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2555,保姆,bǎo mǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2556,保守,bǎo shǒu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2557,保卫,bǎo wèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2558,保养,bǎo yǎng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2559,保障,bǎo zhàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2560,保重,bǎo zhòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2561,抱负,bào fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2562,抱怨,bào yuàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2563,报仇,bào chóu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2564,报酬,bào chóu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2565,报答,bào dá,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2566,报到,bào dào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2567,报复,bào fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2568,报社,bào shè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2569,报销,bào xiāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2570,爆发,bào fā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2571,爆炸,bào zhà,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2572,曝光,bào guāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2573,暴力,bào lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2574,暴露,bào lù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2575,悲哀,bēi āi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2576,悲惨,bēi cǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2577,卑鄙,bēi bǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2578,北极,běi jí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2579,被动,bèi dòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2580,被告,bèi gào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2581,背叛,bèi pàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2582,背诵,bèi sòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2583,备份,bèi fèn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2584,备忘录,bèi wàng lù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2585,贝壳,bèi ké,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2586,奔波,bēn bō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2587,奔驰,bēn chí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2588,本能,běn néng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2589,本钱,běn qián,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2590,本人,běn rén,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2591,本身,běn shēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2592,本事,běn shi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2593,本着,běn zhe,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2594,笨拙,bèn zhuō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2595,崩溃,bēng kuì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2596,甭,béng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2597,蹦,bèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2598,迸发,bèng fā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2599,逼迫,bī pò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2600,鼻涕,bí tì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2601,比方,bǐ fang,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2602,比喻,bǐ yù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2603,比重,bǐ zhòng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2604,臂,bì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2605,弊病,bì bìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2606,弊端,bì duān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2607,必定,bì dìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2608,闭塞,bì sè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2609,碧玉,bì yù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2610,鞭策,biān cè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2611,编织,biān zhī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2612,边疆,biān jiāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2613,边界,biān jiè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2614,边境,biān jìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2615,边缘,biān yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2616,扁,biǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2617,贬低,biǎn dī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2618,贬义,biǎn yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2619,遍布,biàn bù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2620,便利,biàn lì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2621,便条,biàn tiáo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2622,便于,biàn yú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2623,变故,biàn gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2624,变迁,biàn qiān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2625,变质,biàn zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2626,辩护,biàn hù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2627,辩解,biàn jiě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2628,辩证,biàn zhèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2629,辨认,biàn rèn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2630,辫子,biàn zi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2631,标本,biāo běn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2632,标记,biāo jì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2633,标题,biāo tí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2634,飙升,biāo shēng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2635,表决,biǎo jué,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2636,表态,biǎo tài,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2637,表彰,biǎo zhāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2638,憋,biē,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2639,别墅,bié shù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2640,别致,bié zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2641,别扭,biè niu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2642,濒临,bīn lín,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2643,冰雹,bīng báo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2644,并存,bìng cún,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2645,并非,bìng fēi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2646,并列,bìng liè,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2647,拨打,bō dǎ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2648,播放,bō fàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2649,播种,bō zhǒng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2650,波浪,bō làng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2651,波涛汹涌,bō tāo xiōng yǒng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2652,剥削,bō xuē,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2653,博大精深,bó dà jīng shēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2654,博览会,bó lǎn huì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2655,搏斗,bó dòu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2656,伯母,bó mǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2657,薄弱,bó ruò,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2658,不顾,bù gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2659,不愧,bù kuì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2660,不料,bù liào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2661,不像话,bù xiàng huà,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2662,不屑一顾,bù xiè yī gù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2663,补偿,bǔ cháng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2664,补救,bǔ jiù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2665,补贴,bǔ tiē,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2666,哺乳,bǔ rǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2667,捕捉,bǔ zhuō,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2668,不得已,bù dé yǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2669,不妨,bù fáng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2670,不敢当,bù gǎn dāng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2671,不禁,bù jīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2672,不堪,bù kān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2673,不可思议,bù kě sī yì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2674,不时,bù shí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2675,不惜,bù xī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2676,不相上下,bù xiāng shàng xià,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2677,不言而喻,bù yán ér yù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2678,不由得,bù yóu de,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2679,不择手段,bù zé shǒu duàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2680,不止,bù zhǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2681,布告,bù gào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2682,布局,bù jú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2683,布置,bù zhì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2684,步伐,bù fá,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2685,部署,bù shǔ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2686,部位,bù wèi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2687,才干,cái gàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2688,财富,cái fù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2689,财务,cái wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2690,财政,cái zhèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2691,裁缝,cái féng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2692,裁判,cái pàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2693,裁员,cái yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2694,采购,cǎi gòu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2695,采集,cǎi jí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2696,采纳,cǎi nà,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2697,彩票,cǎi piào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2698,参谋,cān móu,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
2699,参照,cān zhào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
